Graph,Implementation,Modularity,Communities
Les Misérables,BGL adj_matrix,0.565416,6
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.5600083700167401,6
Les Misérables,genlouvain,0.555769,6
Les Misérables,BGL vecS/vecS,0.565416,6
Les Misérables,BGL listS/vecS,0.565416,6
Les Misérables,BGL setS/vecS,0.565416,6
Les Misérables,BGL adj_matrix,0.565416,6
Les Misérables,NetworkX,0.5666879833432481,6
Les Misérables,igraph,0.558272366544733,6
Les Misérables,genlouvain,0.558272,6
Les Misérables,BGL vecS/vecS,0.566688,6
Les Misérables,BGL listS/vecS,0.566688,6
Les Misérables,BGL setS/vecS,0.566688,6
Les Misérables,BGL adj_matrix,0.566688,6
Les Misérables,NetworkX,0.5666879833432481,6
Les Misérables,igraph,0.5521266042532085,6
Les Misérables,genlouvain,0.552723,6
Les Misérables,BGL vecS/vecS,0.566688,6
Les Misérables,BGL listS/vecS,0.566688,6
Les Misérables,BGL setS/vecS,0.566688,6
Les Misérables,BGL adj_matrix,0.566688,6
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.558272366544733,6
Les Misérables,genlouvain,0.558272,6
Les Misérables,BGL vecS/vecS,0.566298,6
Les Misérables,BGL listS/vecS,0.566298,6
Les Misérables,BGL setS/vecS,0.566298,6
Les Misérables,BGL adj_matrix,0.566298,6
Les Misérables,NetworkX,0.5666879833432481,6
Les Misérables,igraph,0.558272366544733,6
Les Misérables,genlouvain,0.558272,6
Les Misérables,BGL vecS/vecS,0.566688,6
Les Misérables,BGL listS/vecS,0.566688,6
Les Misérables,BGL setS/vecS,0.566688,6
Les Misérables,BGL adj_matrix,0.566688,6
Les Misérables,NetworkX,0.5666879833432481,6
Les Misérables,igraph,0.5490343480686962,6
Les Misérables,genlouvain,0.558272,6
Les Misérables,BGL vecS/vecS,0.566688,6
Les Misérables,BGL listS/vecS,0.566688,6
Les Misérables,BGL setS/vecS,0.566688,6
Les Misérables,BGL adj_matrix,0.566688,6
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.5527388554777111,7
Les Misérables,genlouvain,0.558272,6
Les Misérables,BGL vecS/vecS,0.54722,5
Les Misérables,BGL listS/vecS,0.54722,5
Les Misérables,BGL setS/vecS,0.54722,5
Les Misérables,BGL adj_matrix,0.54722,5
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.5555366110732222,7
Les Misérables,genlouvain,0.555537,7
Les Misérables,BGL vecS/vecS,0.565416,6
Les Misérables,BGL listS/vecS,0.565416,6
Les Misérables,BGL setS/vecS,0.565416,6
Les Misérables,BGL adj_matrix,0.565416,6
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.558272366544733,6
Les Misérables,genlouvain,0.55191,6
Les Misérables,BGL vecS/vecS,0.566688,6
Les Misérables,BGL listS/vecS,0.566688,6
Les Misérables,BGL setS/vecS,0.566688,6
Les Misérables,BGL adj_matrix,0.566688,6
Les Misérables,NetworkX,0.5658216835217132,6
Les Misérables,igraph,0.5555366110732222,7
Les Misérables,genlouvain,0.558272,6
Les Misérables,BGL vecS/vecS,0.565416,6
Les Misérables,BGL listS/vecS,0.565416,6
Les Misérables,BGL setS/vecS,0.565416,6
Les Misérables,BGL adj_matrix,0.565416,6
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.558272366544733,6
Les Misérables,genlouvain,0.555785,7
Les Misérables,BGL vecS/vecS,0.565416,6
Les Misérables,BGL listS/vecS,0.565416,6
Les Misérables,BGL setS/vecS,0.565416,6
Les Misérables,BGL adj_matrix,0.565416,6
Les Misérables,NetworkX,0.5666879833432481,6
Les Misérables,igraph,0.558272366544733,6
Les Misérables,genlouvain,0.555537,7
Les Misérables,BGL vecS/vecS,0.565416,6
Les Misérables,BGL listS/vecS,0.565416,6
Les Misérables,BGL setS/vecS,0.565416,6
Les Misérables,BGL adj_matrix,0.565416,6
Les Misérables,NetworkX,0.5658216835217132,6
Les Misérables,igraph,0.558272366544733,6
Les Misérables,genlouvain,0.558272,6
Les Misérables,BGL vecS/vecS,0.566688,6
Les Misérables,BGL listS/vecS,0.566688,6
Les Misérables,BGL setS/vecS,0.566688,6
Les Misérables,BGL adj_matrix,0.566688,6
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.5600083700167401,6
Les Misérables,genlouvain,0.555769,6
Les Misérables,BGL vecS/vecS,0.565416,6
Les Misérables,BGL listS/vecS,0.565416,6
Les Misérables,BGL setS/vecS,0.565416,6
Les Misérables,BGL adj_matrix,0.565416,6
Les Misérables,NetworkX,0.5662983343248067,6
Les Misérables,igraph,0.5527388554777111,7
Les Misérables,genlouvain,0.560008,6
Les Misérables,BGL vecS/vecS,0.565416,6
Les Misérables,BGL listS/vecS,0.565416,6
Les Misérables,BGL setS/vecS,0.565416,6
Les Misérables,BGL adj_matrix,0.565416,6
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.558272366544733,6
Les Misérables,genlouvain,0.560008,6
Les Misérables,BGL vecS/vecS,0.54722,5
Les Misérables,BGL listS/vecS,0.54722,5
Les Misérables,BGL setS/vecS,0.54722,5
Les Misérables,BGL adj_matrix,0.54722,5
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.5600083700167401,6
Les Misérables,genlouvain,0.558272,6
Les Misérables,BGL vecS/vecS,0.566688,6
Les Misérables,BGL listS/vecS,0.566688,6
Les Misérables,BGL setS/vecS,0.566688,6
Les Misérables,BGL adj_matrix,0.566688,6
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.558272366544733,6
Les Misérables,genlouvain,0.55294,6
Les Misérables,BGL vecS/vecS,0.565416,6
Les Misérables,BGL listS/vecS,0.565416,6
Les Misérables,BGL setS/vecS,0.565416,6
Les Misérables,BGL adj_matrix,0.565416,6
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.558272366544733,6
Les Misérables,genlouvain,0.558272,6
Les Misérables,BGL vecS/vecS,0.565416,6
Les Misérables,BGL listS/vecS,0.565416,6
Les Misérables,BGL setS/vecS,0.565416,6
Les Misérables,BGL adj_matrix,0.565416,6
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.5557846115692232,7
Les Misérables,genlouvain,0.558272,6
Les Misérables,BGL vecS/vecS,0.565416,6
Les Misérables,BGL listS/vecS,0.565416,6
Les Misérables,BGL setS/vecS,0.565416,6
Les Misérables,BGL adj_matrix,0.565416,6
Les Misérables,NetworkX,0.5666879833432481,6
Les Misérables,igraph,0.5555366110732222,7
Les Misérables,genlouvain,0.558272,6
Les Misérables,BGL vecS/vecS,0.565822,6
Les Misérables,BGL listS/vecS,0.565822,6
Les Misérables,BGL setS/vecS,0.565822,6
Les Misérables,BGL adj_matrix,0.565822,6
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.5590861181722364,6
Les Misérables,genlouvain,0.558272,6
Les Misérables,BGL vecS/vecS,0.566688,6
Les Misérables,BGL listS/vecS,0.566688,6
Les Misérables,BGL setS/vecS,0.566688,6
Les Misérables,BGL adj_matrix,0.566688,6
Les Misérables,NetworkX,0.5666879833432481,6
Les Misérables,igraph,0.558272366544733,6
Les Misérables,genlouvain,0.555785,7
Les Misérables,BGL vecS/vecS,0.566298,6
Les Misérables,BGL listS/vecS,0.566298,6
Les Misérables,BGL setS/vecS,0.566298,6
Les Misérables,BGL adj_matrix,0.566298,6
Les Misérables,NetworkX,0.5666879833432481,6
Les Misérables,igraph,0.5527388554777111,7
Les Misérables,genlouvain,0.555537,7
Les Misérables,BGL vecS/vecS,0.565416,6
Les Misérables,BGL listS/vecS,0.565416,6
Les Misérables,BGL setS/vecS,0.565416,6
Les Misérables,BGL adj_matrix,0.565416,6
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.558272366544733,6
Les Misérables,genlouvain,0.560008,6
Les Misérables,BGL vecS/vecS,0.566298,6
Les Misérables,BGL listS/vecS,0.566298,6
Les Misérables,BGL setS/vecS,0.566298,6
Les Misérables,BGL adj_matrix,0.566298,6
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.555528861057722,5
Les Misérables,genlouvain,0.552739,7
Les Misérables,BGL vecS/vecS,0.566688,6
Les Misérables,BGL listS/vecS,0.566688,6
Les Misérables,BGL setS/vecS,0.566688,6
Les Misérables,BGL adj_matrix,0.566688,6
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.5555366110732222,7
Les Misérables,genlouvain,0.552739,7
Les Misérables,BGL vecS/vecS,0.565416,6
Les Misérables,BGL listS/vecS,0.565416,6
Les Misérables,BGL setS/vecS,0.565416,6
Les Misérables,BGL adj_matrix,0.565416,6
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.552940355880712,6
Les Misérables,genlouvain,0.544586,7
Les Misérables,BGL vecS/vecS,0.565416,6
Les Misérables,BGL listS/vecS,0.565416,6
Les Misérables,BGL setS/vecS,0.565416,6
Les Misérables,BGL adj_matrix,0.565416,6
Les Misérables,NetworkX,0.5666879833432481,6
Les Misérables,igraph,0.558272366544733,6
Les Misérables,genlouvain,0.555537,7
Les Misérables,BGL vecS/vecS,0.565416,6
Les Misérables,BGL listS/vecS,0.565416,6
Les Misérables,BGL setS/vecS,0.565416,6
Les Misérables,BGL adj_matrix,0.565416,6
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.558272366544733,6
Les Misérables,genlouvain,0.558272,6
Les Misérables,BGL vecS/vecS,0.565416,6
Les Misérables,BGL listS/vecS,0.565416,6
Les Misérables,BGL setS/vecS,0.565416,6
Les Misérables,BGL adj_matrix,0.565416,6
Les Misérables,NetworkX,0.5654156751933372,6
Les Misérables,igraph,0.5555366110732222,7
Les Misérables,genlouvain,0.558272,6
Les Misérables,BGL vecS/vecS,0.565416,6
Les Misérables,BGL listS/vecS,0.565416,6
Les Misérables,BGL setS/vecS,0.565416,6
Les Misérables,BGL adj_matrix,0.565416,6
Les Misérables,NetworkX,0.5666879833432481,6
Les Misérables,igraph,0.5494373488746978,7
Les Misérables,genlouvain,0.558272,6
Les Misérables,BGL vecS/vecS,0.566688,6
Les Misérables,BGL listS/vecS,0.566688,6
Les Misérables,BGL setS/vecS,0.566688,6
Les Misérables,BGL adj_matrix,0.566688,6
Watts-Strogatz,NetworkX,0.6672333333333333,8
Watts-Strogatz,igraph,0.6681111111111112,8
Watts-Strogatz,genlouvain,0.667556,7
Watts-Strogatz,BGL vecS/vecS,0.661978,9
Watts-Strogatz,BGL listS/vecS,0.661978,9
Watts-Strogatz,BGL setS/vecS,0.661978,9
Watts-Strogatz,BGL adj_matrix,0.661978,9
Watts-Strogatz,NetworkX,0.6666666666666667,8
Watts-Strogatz,igraph,0.6640555555555555,8
Watts-Strogatz,genlouvain,0.666411,7
Watts-Strogatz,BGL vecS/vecS,0.661978,9
Watts-Strogatz,BGL listS/vecS,0.661978,9
Watts-Strogatz,BGL setS/vecS,0.661978,9
Watts-Strogatz,BGL adj_matrix,0.661978,9
Watts-Strogatz,NetworkX,0.6681111111111111,8
Watts-Strogatz,igraph,0.6692500000000001,9
Watts-Strogatz,genlouvain,0.666367,8
Watts-Strogatz,BGL vecS/vecS,0.660456,8
Watts-Strogatz,BGL listS/vecS,0.660456,8
Watts-Strogatz,BGL setS/vecS,0.660456,8
Watts-Strogatz,BGL adj_matrix,0.660456,8
Watts-Strogatz,NetworkX,0.6658722222222222,7
Watts-Strogatz,igraph,0.6652277777777779,9
Watts-Strogatz,genlouvain,0.663839,8
Watts-Strogatz,BGL vecS/vecS,0.666678,7
Watts-Strogatz,BGL listS/vecS,0.666678,7
Watts-Strogatz,BGL setS/vecS,0.666678,7
Watts-Strogatz,BGL adj_matrix,0.666678,7
Watts-Strogatz,NetworkX,0.6678055555555555,7
Watts-Strogatz,igraph,0.6658722222222222,7
Watts-Strogatz,genlouvain,0.666178,8
Watts-Strogatz,BGL vecS/vecS,0.668917,8
Watts-Strogatz,BGL listS/vecS,0.668917,8
Watts-Strogatz,BGL setS/vecS,0.668917,8
Watts-Strogatz,BGL adj_matrix,0.668917,8
Watts-Strogatz,NetworkX,0.6663833333333333,8
Watts-Strogatz,igraph,0.6692500000000001,9
Watts-Strogatz,genlouvain,0.668778,8
Watts-Strogatz,BGL vecS/vecS,0.669111,8
Watts-Strogatz,BGL listS/vecS,0.669111,8
Watts-Strogatz,BGL setS/vecS,0.669111,8
Watts-Strogatz,BGL adj_matrix,0.669111,8
Watts-Strogatz,NetworkX,0.6681111111111111,8
Watts-Strogatz,igraph,0.6661666666666668,8
Watts-Strogatz,genlouvain,0.668111,8
Watts-Strogatz,BGL vecS/vecS,0.669344,8
Watts-Strogatz,BGL listS/vecS,0.669344,8
Watts-Strogatz,BGL setS/vecS,0.669344,8
Watts-Strogatz,BGL adj_matrix,0.669344,8
Watts-Strogatz,NetworkX,0.6632611111111111,7
Watts-Strogatz,igraph,0.6578666666666667,8
Watts-Strogatz,genlouvain,0.669617,9
Watts-Strogatz,BGL vecS/vecS,0.66925,9
Watts-Strogatz,BGL listS/vecS,0.66925,9
Watts-Strogatz,BGL setS/vecS,0.66925,9
Watts-Strogatz,BGL adj_matrix,0.66925,9
Watts-Strogatz,NetworkX,0.6661333333333334,8
Watts-Strogatz,igraph,0.6622666666666668,7
Watts-Strogatz,genlouvain,0.669583,9
Watts-Strogatz,BGL vecS/vecS,0.663828,7
Watts-Strogatz,BGL listS/vecS,0.663828,7
Watts-Strogatz,BGL setS/vecS,0.663828,7
Watts-Strogatz,BGL adj_matrix,0.663828,7
Watts-Strogatz,NetworkX,0.6660777777777777,7
Watts-Strogatz,igraph,0.6655,8
Watts-Strogatz,genlouvain,0.669583,9
Watts-Strogatz,BGL vecS/vecS,0.660461,7
Watts-Strogatz,BGL listS/vecS,0.660461,7
Watts-Strogatz,BGL setS/vecS,0.660461,7
Watts-Strogatz,BGL adj_matrix,0.660461,7
Watts-Strogatz,NetworkX,0.6681111111111111,8
Watts-Strogatz,igraph,0.6696166666666667,9
Watts-Strogatz,genlouvain,0.6582,7
Watts-Strogatz,BGL vecS/vecS,0.666667,8
Watts-Strogatz,BGL listS/vecS,0.666667,8
Watts-Strogatz,BGL setS/vecS,0.666667,8
Watts-Strogatz,BGL adj_matrix,0.666667,8
Watts-Strogatz,NetworkX,0.6647555555555555,8
Watts-Strogatz,igraph,0.6528611111111109,6
Watts-Strogatz,genlouvain,0.668917,8
Watts-Strogatz,BGL vecS/vecS,0.667244,7
Watts-Strogatz,BGL listS/vecS,0.667244,7
Watts-Strogatz,BGL setS/vecS,0.667244,7
Watts-Strogatz,BGL adj_matrix,0.667244,7
Watts-Strogatz,NetworkX,0.6587388888888889,7
Watts-Strogatz,igraph,0.6639277777777778,7
Watts-Strogatz,genlouvain,0.668317,8
Watts-Strogatz,BGL vecS/vecS,0.668611,7
Watts-Strogatz,BGL listS/vecS,0.668611,7
Watts-Strogatz,BGL setS/vecS,0.668611,7
Watts-Strogatz,BGL adj_matrix,0.668611,7
Watts-Strogatz,NetworkX,0.6658722222222222,7
Watts-Strogatz,igraph,0.6686500000000001,8
Watts-Strogatz,genlouvain,0.666678,7
Watts-Strogatz,BGL vecS/vecS,0.66925,9
Watts-Strogatz,BGL listS/vecS,0.66925,9
Watts-Strogatz,BGL setS/vecS,0.66925,9
Watts-Strogatz,BGL adj_matrix,0.66925,9
Watts-Strogatz,NetworkX,0.667011111111111,8
Watts-Strogatz,igraph,0.6689166666666668,8
Watts-Strogatz,genlouvain,0.668111,8
Watts-Strogatz,BGL vecS/vecS,0.666067,8
Watts-Strogatz,BGL listS/vecS,0.666067,8
Watts-Strogatz,BGL setS/vecS,0.666067,8
Watts-Strogatz,BGL adj_matrix,0.666067,8
Watts-Strogatz,NetworkX,0.6691444444444445,8
Watts-Strogatz,igraph,0.6592555555555558,8
Watts-Strogatz,genlouvain,0.666678,7
Watts-Strogatz,BGL vecS/vecS,0.665872,7
Watts-Strogatz,BGL listS/vecS,0.665872,7
Watts-Strogatz,BGL setS/vecS,0.665872,7
Watts-Strogatz,BGL adj_matrix,0.665872,7
Watts-Strogatz,NetworkX,0.6658722222222222,7
Watts-Strogatz,igraph,0.6666777777777778,7
Watts-Strogatz,genlouvain,0.664428,7
Watts-Strogatz,BGL vecS/vecS,0.659256,8
Watts-Strogatz,BGL listS/vecS,0.659256,8
Watts-Strogatz,BGL setS/vecS,0.659256,8
Watts-Strogatz,BGL adj_matrix,0.659256,8
Watts-Strogatz,NetworkX,0.6666777777777777,7
Watts-Strogatz,igraph,0.6666666666666669,8
Watts-Strogatz,genlouvain,0.668111,8
Watts-Strogatz,BGL vecS/vecS,0.658011,7
Watts-Strogatz,BGL listS/vecS,0.658011,7
Watts-Strogatz,BGL setS/vecS,0.658011,7
Watts-Strogatz,BGL adj_matrix,0.658011,7
Watts-Strogatz,NetworkX,0.6658722222222222,7
Watts-Strogatz,igraph,0.6681111111111112,8
Watts-Strogatz,genlouvain,0.65925,8
Watts-Strogatz,BGL vecS/vecS,0.665872,7
Watts-Strogatz,BGL listS/vecS,0.665872,7
Watts-Strogatz,BGL setS/vecS,0.665872,7
Watts-Strogatz,BGL adj_matrix,0.665872,7
Watts-Strogatz,NetworkX,0.6606722222222222,7
Watts-Strogatz,igraph,0.6666666666666669,8
Watts-Strogatz,genlouvain,0.666539,7
Watts-Strogatz,BGL vecS/vecS,0.668111,8
Watts-Strogatz,BGL listS/vecS,0.668111,8
Watts-Strogatz,BGL setS/vecS,0.668111,8
Watts-Strogatz,BGL adj_matrix,0.668111,8
Watts-Strogatz,NetworkX,0.6617388888888889,7
Watts-Strogatz,igraph,0.6687777777777779,8
Watts-Strogatz,genlouvain,0.668111,8
Watts-Strogatz,BGL vecS/vecS,0.665872,7
Watts-Strogatz,BGL listS/vecS,0.665872,7
Watts-Strogatz,BGL setS/vecS,0.665872,7
Watts-Strogatz,BGL adj_matrix,0.665872,7
Watts-Strogatz,NetworkX,0.6694833333333333,8
Watts-Strogatz,igraph,0.6683166666666669,8
Watts-Strogatz,genlouvain,0.668944,8
Watts-Strogatz,BGL vecS/vecS,0.668111,8
Watts-Strogatz,BGL listS/vecS,0.668111,8
Watts-Strogatz,BGL setS/vecS,0.668111,8
Watts-Strogatz,BGL adj_matrix,0.668111,8
Watts-Strogatz,NetworkX,0.6662055555555555,7
Watts-Strogatz,igraph,0.6660666666666668,8
Watts-Strogatz,genlouvain,0.664483,7
Watts-Strogatz,BGL vecS/vecS,0.668111,8
Watts-Strogatz,BGL listS/vecS,0.668111,8
Watts-Strogatz,BGL setS/vecS,0.668111,8
Watts-Strogatz,BGL adj_matrix,0.668111,8
Watts-Strogatz,NetworkX,0.6681111111111111,8
Watts-Strogatz,igraph,0.6638277777777779,7
Watts-Strogatz,genlouvain,0.665872,7
Watts-Strogatz,BGL vecS/vecS,0.6655,8
Watts-Strogatz,BGL listS/vecS,0.6655,8
Watts-Strogatz,BGL setS/vecS,0.6655,8
Watts-Strogatz,BGL adj_matrix,0.6655,8
Watts-Strogatz,NetworkX,0.6687777777777779,8
Watts-Strogatz,igraph,0.6687777777777779,8
Watts-Strogatz,genlouvain,0.668778,8
Watts-Strogatz,BGL vecS/vecS,0.666067,8
Watts-Strogatz,BGL listS/vecS,0.666067,8
Watts-Strogatz,BGL setS/vecS,0.666067,8
Watts-Strogatz,BGL adj_matrix,0.666067,8
Watts-Strogatz,NetworkX,0.6605388888888889,7
Watts-Strogatz,igraph,0.6689444444444446,8
Watts-Strogatz,genlouvain,0.660483,7
Watts-Strogatz,BGL vecS/vecS,0.668111,8
Watts-Strogatz,BGL listS/vecS,0.668111,8
Watts-Strogatz,BGL setS/vecS,0.668111,8
Watts-Strogatz,BGL adj_matrix,0.668111,8
Watts-Strogatz,NetworkX,0.6666777777777777,7
Watts-Strogatz,igraph,0.6683166666666669,8
Watts-Strogatz,genlouvain,0.66925,9
Watts-Strogatz,BGL vecS/vecS,0.665761,7
Watts-Strogatz,BGL listS/vecS,0.665761,7
Watts-Strogatz,BGL setS/vecS,0.665761,7
Watts-Strogatz,BGL adj_matrix,0.665761,7
Watts-Strogatz,NetworkX,0.6638277777777778,7
Watts-Strogatz,igraph,0.663988888888889,7
Watts-Strogatz,genlouvain,0.664706,9
Watts-Strogatz,BGL vecS/vecS,0.666678,7
Watts-Strogatz,BGL listS/vecS,0.666678,7
Watts-Strogatz,BGL setS/vecS,0.666678,7
Watts-Strogatz,BGL adj_matrix,0.666678,7
Watts-Strogatz,NetworkX,0.6668444444444446,8
Watts-Strogatz,igraph,0.6640888888888888,8
Watts-Strogatz,genlouvain,0.666067,8
Watts-Strogatz,BGL vecS/vecS,0.668917,8
Watts-Strogatz,BGL listS/vecS,0.668917,8
Watts-Strogatz,BGL setS/vecS,0.668917,8
Watts-Strogatz,BGL adj_matrix,0.668917,8
Watts-Strogatz,NetworkX,0.6660666666666668,8
Watts-Strogatz,igraph,0.6687777777777779,8
Watts-Strogatz,genlouvain,0.653739,7
Watts-Strogatz,BGL vecS/vecS,0.666078,7
Watts-Strogatz,BGL listS/vecS,0.666078,7
Watts-Strogatz,BGL setS/vecS,0.666078,7
Watts-Strogatz,BGL adj_matrix,0.666078,7
Watts-Strogatz,NetworkX,0.6543444444444444,8
Watts-Strogatz,igraph,0.6665388888888889,7
Watts-Strogatz,genlouvain,0.668111,8
Watts-Strogatz,BGL vecS/vecS,0.665872,7
Watts-Strogatz,BGL listS/vecS,0.665872,7
Watts-Strogatz,BGL setS/vecS,0.665872,7
Watts-Strogatz,BGL adj_matrix,0.665872,7
Watts-Strogatz,NetworkX,0.6609111111111112,8
Watts-Strogatz,igraph,0.6681388888888887,7
Watts-Strogatz,genlouvain,0.66925,9
Watts-Strogatz,BGL vecS/vecS,0.660961,7
Watts-Strogatz,BGL listS/vecS,0.660961,7
Watts-Strogatz,BGL setS/vecS,0.660961,7
Watts-Strogatz,BGL adj_matrix,0.660961,7
Watts-Strogatz,NetworkX,0.6681111111111111,8
Watts-Strogatz,igraph,0.6658722222222222,7
Watts-Strogatz,genlouvain,0.65495,7
Watts-Strogatz,BGL vecS/vecS,0.668111,8
Watts-Strogatz,BGL listS/vecS,0.668111,8
Watts-Strogatz,BGL setS/vecS,0.668111,8
Watts-Strogatz,BGL adj_matrix,0.668111,8
Watts-Strogatz,NetworkX,0.6683166666666667,8
Watts-Strogatz,igraph,0.66375,7
Watts-Strogatz,genlouvain,0.665872,7
Watts-Strogatz,BGL vecS/vecS,0.669144,8
Watts-Strogatz,BGL listS/vecS,0.669144,8
Watts-Strogatz,BGL setS/vecS,0.669144,8
Watts-Strogatz,BGL adj_matrix,0.669144,8
Watts-Strogatz,NetworkX,0.6661333333333334,8
Watts-Strogatz,igraph,0.6642333333333335,8
Watts-Strogatz,genlouvain,0.669144,8
Watts-Strogatz,BGL vecS/vecS,0.666539,7
Watts-Strogatz,BGL listS/vecS,0.666539,7
Watts-Strogatz,BGL setS/vecS,0.668778,8
Watts-Strogatz,BGL adj_matrix,0.668778,8
Watts-Strogatz,NetworkX,0.6681111111111111,8
Watts-Strogatz,igraph,0.6684444444444444,8
Watts-Strogatz,genlouvain,0.664428,7
Watts-Strogatz,BGL vecS/vecS,0.665872,7
Watts-Strogatz,BGL listS/vecS,0.665872,7
Watts-Strogatz,BGL setS/vecS,0.665872,7
Watts-Strogatz,BGL adj_matrix,0.665872,7
Watts-Strogatz,NetworkX,0.6665388888888889,7
Watts-Strogatz,igraph,0.6692500000000001,9
Watts-Strogatz,genlouvain,0.659706,7
Watts-Strogatz,BGL vecS/vecS,0.663261,7
Watts-Strogatz,BGL listS/vecS,0.663261,7
Watts-Strogatz,BGL setS/vecS,0.663261,7
Watts-Strogatz,BGL adj_matrix,0.663261,7
Watts-Strogatz,NetworkX,0.6669055555555555,7
Watts-Strogatz,igraph,0.6604611111111112,7
Watts-Strogatz,genlouvain,0.66925,9
Watts-Strogatz,BGL vecS/vecS,0.668011,7
Watts-Strogatz,BGL listS/vecS,0.668011,7
Watts-Strogatz,BGL setS/vecS,0.668011,7
Watts-Strogatz,BGL adj_matrix,0.668011,7
Watts-Strogatz,NetworkX,0.6664444444444444,7
Watts-Strogatz,igraph,0.6681111111111112,8
Watts-Strogatz,genlouvain,0.662678,8
Watts-Strogatz,BGL vecS/vecS,0.669144,8
Watts-Strogatz,BGL listS/vecS,0.669144,8
Watts-Strogatz,BGL setS/vecS,0.669144,8
Watts-Strogatz,BGL adj_matrix,0.669144,8
Watts-Strogatz,NetworkX,0.6609333333333333,7
Watts-Strogatz,igraph,0.6638277777777779,7
Watts-Strogatz,genlouvain,0.664661,7
Watts-Strogatz,BGL vecS/vecS,0.664089,8
Watts-Strogatz,BGL listS/vecS,0.664089,8
Watts-Strogatz,BGL setS/vecS,0.664089,8
Watts-Strogatz,BGL adj_matrix,0.664089,8
Watts-Strogatz,NetworkX,0.6658722222222222,7
Watts-Strogatz,igraph,0.666638888888889,9
Watts-Strogatz,genlouvain,0.666678,7
Watts-Strogatz,BGL vecS/vecS,0.665872,7
Watts-Strogatz,BGL listS/vecS,0.665872,7
Watts-Strogatz,BGL setS/vecS,0.665872,7
Watts-Strogatz,BGL adj_matrix,0.665872,7
Watts-Strogatz,NetworkX,0.668611111111111,7
Watts-Strogatz,igraph,0.6658722222222222,7
Watts-Strogatz,genlouvain,0.663306,8
Watts-Strogatz,BGL vecS/vecS,0.669583,9
Watts-Strogatz,BGL listS/vecS,0.669583,9
Watts-Strogatz,BGL setS/vecS,0.669583,9
Watts-Strogatz,BGL adj_matrix,0.669583,9
Watts-Strogatz,NetworkX,0.6689166666666666,8
Watts-Strogatz,igraph,0.6640888888888888,8
Watts-Strogatz,genlouvain,0.664428,7
Watts-Strogatz,BGL vecS/vecS,0.661444,8
Watts-Strogatz,BGL listS/vecS,0.661444,8
Watts-Strogatz,BGL setS/vecS,0.661444,8
Watts-Strogatz,BGL adj_matrix,0.661444,8
Watts-Strogatz,NetworkX,0.6691111111111112,8
Watts-Strogatz,igraph,0.6686500000000001,8
Watts-Strogatz,genlouvain,0.668317,8
Watts-Strogatz,BGL vecS/vecS,0.666078,7
Watts-Strogatz,BGL listS/vecS,0.666078,7
Watts-Strogatz,BGL setS/vecS,0.666078,7
Watts-Strogatz,BGL adj_matrix,0.666078,7
Watts-Strogatz,NetworkX,0.6652277777777778,7
Watts-Strogatz,igraph,0.6681111111111112,8
Watts-Strogatz,genlouvain,0.668111,8
Watts-Strogatz,BGL vecS/vecS,0.666178,8
Watts-Strogatz,BGL listS/vecS,0.666178,8
Watts-Strogatz,BGL setS/vecS,0.666178,8
Watts-Strogatz,BGL adj_matrix,0.666178,8
Watts-Strogatz,NetworkX,0.6639277777777778,7
Watts-Strogatz,igraph,0.6686111111111112,7
Watts-Strogatz,genlouvain,0.667011,8
Watts-Strogatz,BGL vecS/vecS,0.663567,8
Watts-Strogatz,BGL listS/vecS,0.663567,8
Watts-Strogatz,BGL setS/vecS,0.663261,7
Watts-Strogatz,BGL adj_matrix,0.663261,7
Watts-Strogatz,NetworkX,0.6689166666666667,8
Watts-Strogatz,igraph,0.6621666666666667,8
Watts-Strogatz,genlouvain,0.668778,8
Watts-Strogatz,BGL vecS/vecS,0.666639,9
Watts-Strogatz,BGL listS/vecS,0.666639,9
Watts-Strogatz,BGL setS/vecS,0.6644,8
Watts-Strogatz,BGL adj_matrix,0.6644,8
Watts-Strogatz,NetworkX,0.6663833333333333,8
Watts-Strogatz,igraph,0.6681111111111112,8
Watts-Strogatz,genlouvain,0.666133,8
Watts-Strogatz,BGL vecS/vecS,0.666411,7
